basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
70,0.015101377336412886,0.008815720297570806,0.9626306948428693,0.9866050703087879,-0.007093292179342825,1920,-4.686625185600734,-656.5736756175479,1e-06
71,0.06389732197171477,0.01833591931662931,0.07925190866003773,0.3348375827327783,-0.010015968300745283,1824,-54.91887720158503,-200.50571794459552,1e-06
72,0.03179283779009369,0.017316322300757747,0.802571579184316,0.8974047098172978,0.003279008321745399,1536,-3.08146662266154,-1694.0824939908482,1e-06
73,0.45421718424639196,0.13402053015209578,0.5306265294862509,0.7708094074559428,-0.09071888563630637,1920,-46.755953749505856,-7.69976111326513,1e-06
74,0.12626965958930902,0.052006798776468105,0.8886221182859801,0.9538259845317186,0.02345430688922837,1920,15.106134390553589,-28.55114679772118,1e-06
75,0.13487626921389612,0.04552210728288628,0.3246619440437718,0.7205600455639991,0.012683497522569571,1920,3.8260018986935163,-171.25232660486918,1e-06
76,0.04989011565637145,0.025449196812024594,0.7627963573699432,0.877074471851385,-0.00475453693364952,1344,-27.600269070751782,-945.5598276810358,1e-06
77,0.04719432096492661,0.024861080756333347,0.7242476484087362,0.949582768321562,0.015055408388919507,1920,34.5224061021983,-77.30948093669998,1e-06
78,0.03687879248628449,0.017727940453637746,0.8552194387268273,0.9265964434674667,-0.00485208375944889,1680,-8.738847644220558,-1187.1296068988656,1e-06
79,0.05783314709816302,0.02250970830674406,0.8305885081493924,0.9133589711030496,-0.003284533603585226,1728,-17.798974833755356,-305.73177435846304,1e-06
80,0.02004740328703013,0.013250127161657552,0.9288263969589042,0.9771289260067997,0.00826342207994772,1296,4.941448787506069,-1602.6116291427186,1e-06
81,0.018644898514173006,0.007822818537048686,0.19748843901360824,0.550770384885431,-4.999868591160824e-05,1440,-16.51887294969978,-11.704317170211297,1e-06
82,0.027486210858007606,0.011809301110527788,0.801870596834807,0.9000221786784132,-0.0006968471551469217,1200,-12.07951715313472,-1440.6462701764074,1e-06
83,0.022305896744216683,0.011691865007135979,-2.082698346071479,0.8490799353421818,0.007560989359808446,1920,156.8483389695753,-530.0922163687421,1e-06
