basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
14,0.02431169012721471,0.014313119286431602,0.9133423521548305,0.9558411264188489,-0.0009793370403463533,1632,-13.89037310129894,-977.1544319858051,1e-06
15,0.04239299847104073,0.016583533421369253,0.7452467461123056,0.8905426317326173,0.0025812750399617705,1728,15.886638550166372,99.99999999999999,1e-06
16,0.035477539291824976,0.01931903209503313,0.7096378929392788,0.9048106854801201,0.009084597509839417,1920,1.5009336968630858,-447.8714845102649,1e-06
17,0.007848984648128606,0.0062572728281324284,-14844.753090902721,-0.08225599553916003,-0.0003949423594273298,1392,5866.274690786631,,1e-06
18,0.08218801348823429,0.020581847434440786,0.2569339403039683,0.5615524797830217,-0.019403776223535295,1776,-72.9163967155129,100.0,1e-06
19,0.08563772347850243,0.04659699873494295,0.902585023012163,0.9510224737393826,0.006740426254691556,1920,2.5661935089090715,39.977764264646304,1e-06
20,0.009529325671740507,0.007359260002461573,-3.3135591194528358,0.5983959971521291,0.00080653722009932,1440,61.47558753250379,-9281.032533416188,1e-06
21,0.055362357453324684,0.01777234386681812,0.45940156698744716,0.6942710150402889,-0.0030160984705920177,1920,-15.998532186573982,-393.06218346792156,1e-06
22,0.02135706877815728,0.01222901757926935,0.7826439873838974,0.8894956012373795,-0.0021101218754222663,1872,-11.798083076780243,-1016.4052575019725,1e-06
23,0.07885332071037447,0.023570834071021333,0.6465096903258474,0.8531705252289133,-0.0034228267488894443,1920,-49.64777400790738,-1106.7500139924384,1e-06
24,0.025249208019990914,0.012889416605078925,0.2120260808958503,0.6816526569274327,0.006694051056789855,1920,-9.108144974988354,-8063.003846389822,1e-06
25,0.0796774019740968,0.029781491726196645,0.5732210829311079,0.7654940689365285,-0.011622098746098096,1872,-30.92336815379924,100.0,1e-06
26,0.005620531342686242,0.0043687383719717,-16.191813136960665,0.5712773248394531,-0.0022572919733958585,1920,139.96509692353334,,1e-06
27,0.29418220750948226,0.0589826776472275,0.025426767539500794,0.30736160908996896,-0.04534703729695691,1632,-95.51758426201349,-8.663567072044833,1e-06
28,0.005372047755716298,0.004067514963309312,-3.7901204730386038,0.7074144532568861,0.002902987382554893,1920,82.83333435198057,,1e-06
29,0.030767053434213675,0.017109297164198425,0.9181039938621913,0.9600717468532304,0.004607451506102495,1584,-9.377890118477266,-1184.7433843361423,1e-06
30,0.2085583440981807,0.04346052677865373,0.1775246391403601,0.43274087866696676,-0.019542775403533597,1920,-47.62471455889807,-1386.5763521173849,1e-06
31,0.0071079298964188955,0.004085134749044202,0.484985290980378,0.8053827145154981,0.0006826731871207118,1920,13.56215628878124,,1e-06
32,0.20933025034814415,0.052484421721487706,0.04962586958565329,0.2559386867156224,-0.026240342959007044,1920,-73.77227953952816,37.75666655169284,1e-06
33,0.08622042746124953,0.0261009142334539,0.4236257957888403,0.652350941054646,-0.004519688110485731,1920,-45.56993340987425,-228.93922650692085,1e-06
34,0.09000062493786035,0.02322551873923138,-0.012013872981200713,0.24982586134024248,-0.008156616790126593,1680,-49.49116999711469,100.0,1e-06
35,0.03443206915429167,0.016410735422286434,-2.777975976224944,0.5148683333889699,0.01014604003749032,1104,97.89553063090925,-668.3983140364134,1e-06
36,0.01652692673422077,0.011977130523721118,0.6923897982416465,0.8666423692408581,0.002591176759677991,1152,15.867601987487472,-375.24835511636223,1e-06
37,0.1534821679939679,0.05215883219874134,0.7539065792244117,0.8694346935400269,-0.003443839954828339,1920,-23.69978536570551,-1321.7384551755472,1e-06
38,0.05429072546262301,0.026221668011082024,0.5547993077098743,0.8246926927774654,0.0017813178249828827,1920,18.563713550559907,-1540.312839340551,1e-06
39,0.03023134765411524,0.018167054126991447,0.8375651873534935,0.9295846649936609,0.005109744789896885,1776,5.291521188026475,-1100.577853591637,1e-06
40,0.04304247310720099,0.02842061104873816,0.9308409277768979,0.9764220384866711,-0.023845282457768915,1200,-3.02838355091711,-926.9643315056485,1e-06
41,0.20690309173668242,0.07759552137188924,0.8220311328347603,0.9086141022368442,-0.014684044354362413,1920,-9.544245888247316,-5.209261034804857,1e-06
42,0.04614922888447453,0.016935014917059257,0.2876950024150585,0.5477719437446688,0.0033258490982310224,1920,-49.115390997760684,-865.0028197892408,1e-06
43,0.3297737776512584,0.10644805558452693,0.4621711061321645,0.6952829408550404,-0.057082757181099925,1920,-17.212577949130598,-112.48803755926474,1e-06
44,0.01728835566763699,0.01049781368249872,0.7891425712623203,0.9222445623730042,0.004272807694117849,1920,19.565806219393792,-3267.565880397613,1e-06
