basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
0,0.03710635284802586,0.015399432487168479,0.05399368834882001,0.3058592973940138,0.006558989612753881,1920,-85.31470549961384,-269.4189933510276,1e-06
1,0.05847391144785693,0.017814684141679513,0.19241385529563637,0.46903413678129446,-0.007571092790749389,1920,-74.81875015602421,-11.050469286285177,1e-06
2,0.022660192575320207,0.014332222915197467,0.6242120040148229,0.911976558954895,0.012294045834649154,1632,28.53804499476504,-198.5042401672323,1e-06
3,0.019156918811724797,0.011310726891133526,0.5539017737630714,0.8626335326719725,0.008080605080552535,1920,28.041276611013522,-692.0332339355593,1e-06
4,0.03476009783994663,0.020397341073895896,-0.7387182812938635,0.8759437388600946,0.019096842600781677,1872,102.78254554443531,-818.935997059318,1e-06
5,0.07812006515888537,0.033498123482400624,0.676129675940274,0.8275135643658853,-0.001086323505936007,528,-29.637696323750685,-1852.9676676363279,1e-06
6,0.11408538459406443,0.05153306605401061,0.6781240196651865,0.94719814662076,0.046634576133995624,1920,33.425650899621374,-213.57533272064086,1e-06
7,0.02358018695816906,0.01591129016153337,0.7631786903282087,0.905460492416921,0.009872107574760558,1680,10.786318544579599,10.18830981333251,1e-06
8,0.02482425876336761,0.014730402970280122,-0.9405952477541022,0.6917843821375831,0.013303202084978438,1824,82.09697157250866,-3207.0611812031552,1e-06
9,0.0467621510393169,0.02068470901241047,0.43077921435593935,0.7605931568734011,0.011872244521426486,1920,5.121595720785483,-400.1993634425099,1e-06
10,0.19607831239390233,0.03688650409845498,0.05114831769305739,0.25295454448292065,-0.008152634234746377,1920,-84.02530586546983,-464.77750097815186,1e-06
11,0.07623217745941119,0.023224583502936488,0.13740524154264788,0.38719812210440485,0.0017824935047732046,1920,-73.64883359001766,-191.40155494982162,1e-06
12,0.13956575769199991,0.04454434632659993,0.1826003422225133,0.4516164079587609,-0.02252814159254302,1728,-64.42875802372279,-4.021303291816794,1e-06
13,0.04780841995645949,0.01870681406743697,0.371244283155298,0.6516910320457403,0.0075956239318143975,1872,-59.86807412213994,-246.93829743863185,1e-06
14,0.024177371814300446,0.014806939600270661,0.9142972471215196,0.9595938965281667,0.006146511806839365,1632,-13.625048238990743,-19.39240047049704,1e-06
15,0.04699313148638927,0.018364570672289388,0.6869597071611984,0.8738516574143395,0.00923451609860085,1728,18.432993701642364,-1015.8939140511153,1e-06
16,0.036782290437562926,0.021511012410822636,0.6878879771090124,0.9023407142984662,0.01832327298131228,1920,-7.019392979754702,-742.8901316790236,1e-06
17,0.01094277754556685,0.008922782803880919,-28854.620333725776,0.23035468907270093,0.008750192272331118,1392,6909.914304320447,,1e-06
18,0.08030231856162369,0.018340839240736713,0.2906401110625827,0.5610966421317319,-0.007734104817253873,1776,-69.58039318694534,-185.03252509409916,1e-06
19,0.11354581017021265,0.05749280385789461,0.8287471801136971,0.9305841920455659,0.014400306605966761,1920,18.94279294344378,32.45875336197357,1e-06
20,0.012922062333196751,0.01047682118239916,-6.931860706924364,0.6019260058608774,0.010188310315263354,1440,65.86271231985724,-635.227380797355,1e-06
21,0.05642664712013178,0.02035161440023027,0.43841677991181804,0.6788631558027506,0.006811129555717344,1920,-15.449092619848715,-14.49442226566666,1e-06
22,0.020389441990423043,0.013145609332186878,0.8018933534287142,0.908053340025577,0.006247775010022326,1872,-23.957733654739496,-1426.1843797894755,1e-06
23,0.0703456160751127,0.027051374266132674,0.7186728715952232,0.9012641688786933,0.0072856379293322485,1920,-47.39317033187301,-142.01269197848163,1e-06
24,0.023489214063237375,0.013327598858935138,0.318048806247905,0.7123032745264947,0.00971229129160444,1920,-19.605266996503094,-361.71092074456516,1e-06
25,0.08306372496630013,0.031182438567091002,0.5361736324586144,0.7335461309010021,-0.0010574888457264553,1872,-22.43604848604714,-261.3159091103891,1e-06
26,0.0058011755213432815,0.004632429386179915,-17.31466358012635,0.5331071954949306,0.004203237262571887,1920,143.54670362088677,,1e-06
27,0.29643314874468446,0.06265962950952848,0.01045577597746472,0.23921202195335586,-0.040601852353164776,1632,-95.2558888479206,45.25509779181592,1e-06
28,0.006931765733418771,0.006162087059061487,-6.975436478239154,0.7976048938680788,0.00611011012467569,1920,95.77836395378314,,1e-06
29,0.027639184835626288,0.01963664066826106,0.9339091447829926,0.9721578659037018,0.009864798893110188,1584,-5.693624101181471,-529.2715079246968,1e-06
30,0.20777897105939905,0.044195497149970224,0.1836602593853085,0.43173807934910985,-0.012030008409540945,1920,-52.9465939980857,-218.29655962691882,1e-06
31,0.009107068955497311,0.006863896040205682,0.15454477783481946,0.7891003987366668,0.00628943574557536,1920,2.7471931869818293,,1e-06
32,0.21037183362966064,0.055437934088126896,0.04014461634658906,0.22165881572219287,-0.018886519037907116,1920,-75.7097484332396,-48.951825480222666,1e-06
33,0.08298118322785446,0.02631847634869094,0.4661202621209385,0.6943560963492681,0.0021723705679202493,1920,-48.319229797084674,-984.5828526094409,1e-06
34,0.09499545435348088,0.027473480503751837,-0.1274597961253665,0.21115439476962908,0.003732821456738055,1680,-32.33684410422162,-429.70287444567805,1e-06
35,0.03102045281997827,0.017680132845956563,-2.066402881859744,0.6241447424817033,0.016887550836132057,1104,60.67982822458131,-307.994932731338,1e-06
36,0.01877755128566908,0.014565377453335613,0.6029049763817431,0.8730453886024303,0.01064921608889967,1152,4.816786520118842,-66.73954809197075,1e-06
37,0.1558058400975617,0.06108917828205449,0.7463986170037816,0.866545469491195,0.014700567290735005,1920,-15.946882469680368,-729.0079000569207,1e-06
38,0.056771352343555424,0.02905659542836171,0.5131860437932305,0.8146576143371652,0.01470581038011005,1920,15.770898250848512,-389.58644443730304,1e-06
39,0.035983377979303816,0.022097059919368812,0.7698727974146947,0.9226568060597498,0.01465613038545508,1776,18.272514515883614,-63.5288239071009,1e-06
40,0.04883197962263185,0.025132422518605986,0.9109849610183085,0.9794063535916967,-0.02141150268105169,1200,-23.17067431515386,8.514318284502348,1e-06
41,0.2272726541847719,0.08990496855888826,0.785264205685775,0.886247584995721,-0.006363525154301897,1920,-4.525597017138938,1.7748958237573949,1e-06
42,0.04638558328900685,0.01694547327933833,0.2803801437099347,0.540879086059656,0.005709547702766334,1920,-54.80766385333933,42.68479277010698,1e-06
43,0.32183483057279016,0.10588994573530121,0.4877547035036266,0.7090772929402692,-0.05201569213337886,1920,-23.676310255471623,-76.12517864065316,1e-06
44,0.01737731524825496,0.011373594548786059,0.786966997232563,0.9245992160734295,0.007785552627562235,1920,11.970577537448536,-469.5720849079447,1e-06
45,0.03435055860367796,0.016010570611817657,0.47477387239583513,0.7141787545669017,0.006735010369124615,1440,-14.953466486906605,-669.9371469205541,1e-06
46,0.015071476475780889,0.009273828549097137,0.5210860694384085,0.774748143632136,0.0060952821411774495,1920,-27.12792354652216,-2798.588588120989,1e-06
47,0.011500284443738157,0.009270106533431213,-0.1935021996980304,0.8250078561405948,0.009118784466743652,1392,23.503509110910688,-216.6442700608754,1e-06
48,0.028690279480223048,0.019175293324493664,0.7195417289311283,0.8719366124544664,0.010677223029671478,1728,-17.120794150351262,-42.7444173399048,1e-06
49,0.039205375703375504,0.016571307889777624,0.5133904601810708,0.7371529872313244,0.007201756854919949,1920,-45.54303387696195,-107.3979918888277,1e-06
50,0.08717293840448727,0.043770066458576666,0.8308329140517856,0.911562541271046,-0.0017204048383670548,1920,-0.4086921636300535,-8.000694566781284,1e-06
51,0.02961742351367018,0.019875499124135523,0.7777473682972581,0.9084552813447737,0.01198249693392896,1488,7.062395779793768,-41.893542025091904,1e-06
52,0.019782894752689077,0.012638076778051571,0.5052931642218038,0.8214231815288342,0.00795249424239349,1488,5.304697273422343,-625.6671707363579,1e-06
53,0.013699261501736396,0.009931438883284453,-6.282935059433449,0.055003793233949036,0.008729088709771578,1248,44.24584986495152,-1050.2690700766318,1e-06
54,0.021888574195041147,0.014932766030285979,0.6296889498279246,0.9372004925512861,0.014595893204291076,1824,12.856342191295555,-714.7676133641285,1e-06
55,0.039505255097692586,0.024514533136971293,0.8084470714448783,0.9105468115950821,0.012939406949832725,1920,-16.70216686128896,-79.96673507630892,1e-06
56,0.06160888626262789,0.032450858104357855,0.6298822631002552,0.8039576372507942,0.01268797052725491,1584,-23.249089454673268,-3.5905369959194413,1e-06
57,0.014157672386762705,0.01050894568828274,0.896563719959325,0.962309005884307,0.007552961228733087,1920,0.7199637227711849,-1029.9646229160055,1e-06
58,0.0559244558001416,0.027145413025162924,0.5834919685930766,0.8050481308106194,0.01670515049710615,1872,-7.052878601585176,-159.48139148823225,1e-06
59,0.009098955086702725,0.007464736003748839,0.9255039417051891,0.9756670133156228,0.005350555417317082,1920,5.385246386242899,-1892.4149175198738,1e-06
60,0.05705453192456721,0.02931599546668711,0.5451199760050771,0.7754354958035233,0.003548891013005963,1632,-46.53804510411291,-24.090315719366576,1e-06
61,0.04733789118446956,0.026409665783434413,0.49452913300793455,0.8077476855391311,0.014647449276700584,1872,29.15087700842997,-673.9765268297631,1e-06
62,0.010783758328806193,0.008544564154222042,-3.2852502061070634,0.5766582776060203,0.008387150430237019,1440,16.769073667403713,-2223.2552105406817,1e-06
63,0.06395967797442256,0.02920231921472558,0.7866015413218469,0.9150553475453731,0.01706745606515827,1296,11.345224174713856,-564.7130279380589,1e-06
64,0.08170237657333594,0.027738235438543295,0.12908227653104187,0.36509448908495307,-0.0050316331253617095,1680,-72.73201588539281,-389.34579363124396,1e-06
65,0.02596483625963794,0.019263199928941,0.6682885426896321,0.9074017920484247,0.0135201377962302,1440,31.41120105111755,-1086.0187857129574,1e-06
66,0.23081435551462193,0.09179842613521032,0.547305378972794,0.8187468271465779,0.027279099385486914,1920,14.289896127710946,27.23414481359731,1e-06
67,0.030055265592428784,0.010788853129574724,0.7745279164370353,0.8903681479283365,0.0039752089814323694,1920,-27.203532518481577,-267.7569501703891,1e-06
68,0.10298093796311501,0.02241679476927467,0.18854147976490498,0.45993019061876667,0.005991425682233447,1344,-30.21005351149371,-48.873793469003175,1e-06
69,0.04237082750804792,0.021398968510502905,0.5791101560797636,0.8530764610802228,0.017249744971341366,1920,4.076914174762818,-392.16835890984356,1e-06
70,0.01165830496791397,0.00735303738086562,0.9777283328474929,0.9895845778211007,0.0026462403829403533,1920,1.7645606064203707,-98.85080782081546,1e-06
71,0.06380446350773658,0.018441522438814372,0.08192610924168275,0.32524665556826793,0.006331808054247838,1824,-48.39210623821145,-40.501273475923135,1e-06
72,0.033528772630730175,0.021446490935583522,0.7804232287665083,0.9123224115456929,0.014605997926992131,1536,7.115599058366405,-84.45929265589332,1e-06
73,0.435326216396327,0.12423212180826036,0.5688572751522454,0.8213671436997713,-0.08587243279228764,1920,-52.140923842941355,10.44335875420055,1e-06
74,0.12812873411030778,0.05555129209969891,0.8853183308433615,0.9541882161905907,0.023901712533067134,1920,18.781917238268004,-42.06335913543488,1e-06
75,0.15131288708673882,0.05513594824781952,0.15003318524640585,0.7246381547912614,0.029053477296838538,1920,18.237397477898895,-99.81383207504484,1e-06
76,0.05459735854412648,0.03027229273253137,0.7159233119277189,0.8471961225063855,0.004191346622974379,1344,-17.578492906623534,-1262.7024795318985,1e-06
77,0.06785433481353519,0.03170629630524976,0.42997364459644527,0.8742932843777016,0.027653970278333873,1920,23.027769619481592,-51.756204029386204,1e-06
78,0.0388636106811532,0.022251263501987393,0.8392158757376269,0.921757722002576,0.009512089446209194,1680,-4.005115273874033,-39.16421689812884,1e-06
79,0.05844061405835083,0.024143291946597013,0.8270108931886613,0.9187593686499613,0.005041505707494152,1728,-22.755472952822522,-12.764070334177195,1e-06
80,0.02368627862546812,0.016425215896437473,0.9006434815384173,0.9709801350076788,0.013054024225480302,1296,5.536776181386988,-50.1840083407824,1e-06
81,0.019858745081749687,0.010098604326857538,0.08959454358502239,0.5148792705504763,0.0057612399910188595,1440,-14.343339541565948,-1434.514615799773,1e-06
82,0.027781941713353554,0.017172240428238485,0.7975842158381093,0.9182097430414641,0.012428358446729059,1200,2.4388212256051696,-132.41228762448154,1e-06
83,0.0230089581842511,0.013605047425820279,-2.280088519119968,0.8934049420721349,0.013085870549730316,1920,152.31118074741642,-1657.146289923181,1e-06
84,0.021415188947214368,0.01249934340370388,0.6717265365039375,0.9045098505784229,0.01137008038624397,1920,1.7774039393107055,,1e-06
