basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
0,0.03694168408690821,0.012166202062397602,0.06237133929596539,0.2517543230838713,-0.00021546376172570564,1920,-82.52069463969025,100.0,1e-06
1,0.06155007148375664,0.02230626559224523,0.10520882683613819,0.39076024013965355,-0.013849546544467255,1920,-74.20109358973122,-1201.2544654639557,1e-06
2,0.02022469701364007,0.014382000958065357,0.7006496579728259,0.8986711382006541,0.008334505203118384,1632,2.6556167252302125,-1524.4876615482062,1e-06
3,0.020287334594443398,0.010641997327365971,0.499701543481335,0.8040478649156597,-0.0001244111445582045,1920,19.48280060682459,-326.03740932925666,1e-06
4,0.02738321117217408,0.014576654000972442,-0.07903614131575609,0.8926307707165527,0.00973718146129753,1872,85.00067282437637,-243.81145271401064,1e-06
5,0.08514891185852827,0.036372829762871275,0.6152273744141132,0.8100093628075549,-0.01606534488978055,528,-33.43576138924745,-511.49147783622084,1e-06
6,0.08545050977231305,0.042343985875292374,0.8194249002648621,0.9477916517926026,0.03288573338262116,1920,15.590477051583354,-2152.0436668566267,1e-06
7,0.03155586198247109,0.02168686407828881,0.5758823112166986,0.8784765823133324,0.008991460915699247,1680,34.03775679531848,-1141.5457397766754,1e-06
8,0.01718751573206625,0.01042823552581882,0.06973088690664397,0.7269800594643979,0.002482131019637005,1824,34.40434929562285,-1389.5982183785686,1e-06
9,0.04273837202960262,0.018151677330517185,0.52452494192308,0.7655373229129698,0.005420745847042478,1920,-7.759490263023066,-150.35387641431765,1e-06
10,0.1964177051908614,0.03553786046074947,0.04786073196319296,0.23017283374986705,-0.012013419881964183,1920,-79.41641693447424,-132.89417452726417,1e-06
11,0.07562239391236984,0.023472274178251002,0.1511498931956109,0.3922207749037935,-0.002905338459337751,1920,-66.90641663390521,-2571.36105980446,1e-06
12,0.1408250460712846,0.051452124506424834,0.16778315878583527,0.44729859206525047,-0.022510281259504456,1728,-61.625866863846746,-1567.9996554544655,1e-06
13,0.04684065418155011,0.021778390942107116,0.3964419189631164,0.6510606439760396,0.00932485933710781,1872,-44.25484181448132,-148.5852063975965,1e-06
14,0.03274025574847139,0.023190147787567648,0.8428404673903278,0.9209343641603315,0.0058538502458295805,1632,-11.519454027592337,-139.90985714531985,1e-06
15,0.03552805346128262,0.01479252664375963,0.8210736526243726,0.9077762483140798,-0.0022155620802516715,1728,-11.196394920650933,15.72896277349601,1e-06
16,0.034770962975840466,0.019950652241823262,0.7210885156494019,0.9113222988825679,0.012534766920240751,1920,-3.2178321686848785,-523.8726325704781,1e-06
17,0.011541223776959526,0.009171571082440093,-32097.075744822705,0.05625956712536701,0.004743263518752319,1392,6843.20604490613,,1e-06
18,0.07483949311177404,0.022387593313249306,0.38387031634275826,0.6489399975549818,-0.0025251892646764164,1776,-69.38179279098081,-2234.723195688119,1e-06
19,0.10907829982216764,0.06006302347329135,0.8419581063582772,0.93577991284429,0.019113823926697176,1920,20.53681048519883,18.812610444192813,1e-06
20,0.011420835315840368,0.008726103380063755,-5.195939293655631,0.33908869001265296,-0.0008075593931910892,1440,47.715124435024336,-6919.257141355802,1e-06
21,0.060492517953028374,0.023187979332821365,0.35457028440439375,0.6445963518072668,0.0019312046271807049,1920,-10.222068169521632,-506.4251730235842,1e-06
22,0.019720083092105458,0.013221064901614211,0.814687017020072,0.9052955042398063,0.0031470286132047414,1872,-25.372321918895533,-1847.9969190678432,1e-06
23,0.08534402852393852,0.029311348387394295,0.5859204176307473,0.8080584236491445,0.0005733817688451381,1920,-55.71272709343703,-1094.6233677942678,1e-06
